終結日期,性別,裁判結果代碼,有期年月(月份顯示),被告罪名
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
100,2,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,2,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,3,6,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,9,,其他
104,1,9,,其他
104,1,3,7,其他
100,1,3,94,其他
101,2,B,,其他
103,1,B,,其他
104,1,3,3,其他
104,1,4,,其他
104,1,3,64,其他
103,2,3,12,公共危險罪
100,1,9,,妨害性自主罪
100,1,B,,妨害性自主罪
100,1,3,20,妨害性自主罪
100,1,3,38,妨害性自主罪
100,1,3,42,妨害性自主罪
100,1,3,86,妨害性自主罪
100,1,3,5,妨害性自主罪
100,1,3,10,妨害性自主罪
100,1,3,10,妨害性自主罪
100,1,3,24,妨害性自主罪
100,1,3,60,妨害性自主罪
100,1,3,72,妨害性自主罪
100,1,3,84,妨害性自主罪
100,1,3,8,妨害性自主罪
100,1,3,42,妨害性自主罪
100,1,3,92,妨害性自主罪
100,1,3,96,妨害性自主罪
100,1,9,,妨害性自主罪
104,1,3,48,妨害性自主罪
104,1,3,48,妨害性自主罪
100,1,3,60,妨害性自主罪
100,1,3,46,妨害性自主罪
104,1,9,,妨害性自主罪
104,1,3,88,妨害性自主罪
103,1,3,42,妨害性自主罪
103,1,3,94,妨害性自主罪
103,1,9,,妨害性自主罪
103,1,9,,妨害性自主罪
103,1,3,96,妨害性自主罪
102,1,3,20,妨害性自主罪
103,1,9,,妨害性自主罪
102,1,3,42,妨害性自主罪
102,1,3,44,妨害性自主罪
102,1,3,46,妨害性自主罪
102,1,3,90,妨害性自主罪
100,1,3,8,妨害性自主罪
100,1,3,10,妨害性自主罪
103,1,3,7,妨害性自主罪
103,1,3,8,妨害性自主罪
101,1,3,24,妨害性自主罪
101,1,3,84,妨害性自主罪
102,1,3,42,妨害性自主罪
104,1,3,42,妨害性自主罪
104,1,3,42,妨害性自主罪
104,1,3,48,妨害性自主罪
104,1,9,,妨害性自主罪
104,1,9,,妨害性自主罪
104,1,9,,妨害性自主罪
103,1,3,7,妨害性自主罪
103,1,9,,妨害性自主罪
103,1,9,,妨害性自主罪
104,2,3,7,妨害性自主罪
104,2,3,38,妨害性自主罪
101,1,3,38,妨害性自主罪
101,1,3,42,妨害性自主罪
101,1,3,88,妨害性自主罪
101,1,9,,妨害性自主罪
101,1,9,,妨害性自主罪
102,2,3,90,妨害性自主罪
102,2,3,92,妨害性自主罪
102,,3,50,妨害性自主罪
102,,3,96,妨害性自主罪
103,1,3,38,妨害性自主罪
103,1,3,38,妨害性自主罪
103,1,3,40,妨害性自主罪
103,1,3,86,妨害性自主罪
103,1,3,88,妨害性自主罪
103,1,9,,妨害性自主罪
102,1,3,42,妨害性自主罪
102,1,3,90,妨害性自主罪
102,1,9,,妨害性自主罪
102,1,9,,妨害性自主罪
102,1,3,86,妨害性自主罪
103,1,3,4,妨害性自主罪
103,1,3,9,妨害性自主罪
103,1,3,24,妨害性自主罪
104,1,B,,妨害性自主罪
104,1,B,,妨害性自主罪
104,1,B,,妨害性自主罪
104,1,B,,妨害性自主罪
104,1,B,,妨害性自主罪
103,1,3,14,妨害性自主罪
103,1,3,38,妨害性自主罪
103,1,9,,妨害性自主罪
103,1,9,,妨害性自主罪
104,1,3,48,妨害性自主罪
104,1,3,56,妨害性自主罪
104,1,3,60,妨害性自主罪
104,1,3,90,妨害性自主罪
104,1,3,96,妨害性自主罪
103,1,3,10,妨害性自主罪
103,1,3,38,妨害性自主罪
103,1,3,86,妨害性自主罪
103,1,3,94,妨害性自主罪
103,1,9,,妨害性自主罪
102,,3,9,妨害性自主罪
103,1,3,46,妨害性自主罪
103,1,3,60,妨害性自主罪
102,1,3,46,妨害性自主罪
102,1,3,56,妨害性自主罪
102,1,3,96,妨害性自主罪
100,,3,6,妨害性自主罪
101,1,3,14,妨害性自主罪
104,1,3,10,妨害性自主罪
103,1,3,7,妨害性自主罪
103,1,3,8,妨害性自主罪
103,1,3,9,妨害性自主罪
102,1,3,38,妨害性自主罪
101,1,3,18,妨害性自主罪
104,1,3,9,妨害性自主罪
103,2,3,24,妨害性自主罪
103,1,3,19,妨害性自主罪
102,1,9,,殺人罪
103,1,3,48,殺人罪
104,1,3,72,殺人罪
102,1,3,22,殺人罪
100,1,3,34,殺人罪
100,1,2,,殺人罪
100,1,3,84,殺人罪
104,1,3,168,殺人罪
101,1,3,150,殺人罪
103,1,3,24,殺人罪
103,1,3,168,殺人罪
102,1,1,,殺人罪
104,1,9,,殺人罪
102,2,3,24,殺人罪
101,2,3,31,殺人罪
104,1,3,54,殺人罪
102,1,B,,傷害罪
102,1,3,24,傷害罪
101,1,B,,傷害罪
103,1,3,20,傷害罪
100,1,3,5,傷害罪
104,1,3,4,傷害罪
104,1,9,,傷害罪
104,1,3,3,傷害罪
104,1,9,,傷害罪
101,1,3,11,傷害罪
100,1,3,9,傷害罪
104,1,4,,傷害罪
102,1,4,,傷害罪
103,1,B,,傷害罪
104,1,B,,傷害罪
101,1,B,,傷害罪
101,1,B,,傷害罪
102,2,B,,傷害罪
102,2,B,,傷害罪
101,2,4,,傷害罪
104,1,3,3,傷害罪
104,1,5,,傷害罪
101,1,B,,傷害罪
103,2,B,,傷害罪
100,2,B,,傷害罪
100,1,B,,傷害罪
104,1,B,,傷害罪
104,1,B,,傷害罪
104,2,B,,傷害罪
102,1,3,4,傷害罪
104,1,4,,傷害罪
104,1,B,,傷害罪
104,1,B,,傷害罪
104,1,B,,傷害罪
104,1,4,,傷害罪
101,1,4,,傷害罪
100,2,B,,傷害罪
101,2,B,,傷害罪
101,1,B,,傷害罪
101,1,B,,傷害罪
104,1,3,3,傷害罪
103,1,4,,傷害罪
104,2,B,,傷害罪
104,2,B,,傷害罪
102,1,3,3,傷害罪
101,1,B,,傷害罪
103,1,3,3,傷害罪
103,1,3,4,傷害罪
101,1,B,,傷害罪
101,2,B,,傷害罪
101,1,4,,傷害罪
100,1,4,,傷害罪
103,1,4,,傷害罪
103,1,4,,傷害罪
104,1,4,,傷害罪
101,1,B,,傷害罪
101,1,4,,傷害罪
101,1,4,,傷害罪
102,1,3,4,傷害罪
101,2,9,,傷害罪
104,1,4,,傷害罪
104,1,4,,傷害罪
104,1,B,,傷害罪
100,1,4,,傷害罪
100,1,4,,傷害罪
103,1,B,,傷害罪
103,2,B,,傷害罪
103,2,B,,傷害罪
103,1,B,,傷害罪
100,1,B,,傷害罪
100,1,B,,傷害罪
101,1,4,,傷害罪
104,1,4,,傷害罪
101,2,B,,傷害罪
103,1,4,,傷害罪
102,1,B,,傷害罪
101,2,9,,傷害罪
101,1,4,,傷害罪
102,1,4,,傷害罪
102,1,4,,傷害罪
101,1,B,,傷害罪
103,1,4,,傷害罪
101,1,B,,傷害罪
103,1,4,,傷害罪
102,2,B,,傷害罪
100,1,4,,傷害罪
101,1,B,,傷害罪
104,1,B,,傷害罪
102,1,3,2,傷害罪
101,2,4,,傷害罪
101,1,3,3,傷害罪
102,1,B,,傷害罪
104,2,B,,傷害罪
102,1,B,,傷害罪
102,2,9,,傷害罪
104,1,4,,傷害罪
104,1,4,,傷害罪
104,1,4,,傷害罪
101,2,B,,傷害罪
103,1,B,,傷害罪
103,2,B,,傷害罪
103,2,B,,傷害罪
104,1,4,,傷害罪
103,1,4,,傷害罪
103,2,4,,傷害罪
100,1,B,,傷害罪
103,1,4,,傷害罪
103,2,B,,傷害罪
103,1,B,,傷害罪
102,1,B,,傷害罪
103,1,4,,傷害罪
101,1,3,3,傷害罪
104,1,4,,傷害罪
103,2,B,,傷害罪
104,1,9,,傷害罪
103,2,9,,傷害罪
103,2,9,,傷害罪
102,1,B,,傷害罪
101,1,B,,傷害罪
104,1,3,6,傷害罪
104,2,B,,傷害罪
102,2,5,,傷害罪
104,1,9,,傷害罪
103,1,3,3,傷害罪
103,1,B,,傷害罪
104,1,4,,傷害罪
104,2,4,,傷害罪
104,2,9,,傷害罪
104,2,9,,傷害罪
101,1,B,,傷害罪
104,2,4,,傷害罪
104,2,4,,傷害罪
104,1,B,,傷害罪
103,2,9,,傷害罪
103,1,9,,傷害罪
103,1,4,,傷害罪
103,1,B,,傷害罪
104,1,5,,傷害罪
101,1,4,,傷害罪
103,1,B,,傷害罪
102,1,B,,傷害罪
103,1,B,,傷害罪
104,2,B,,傷害罪
101,1,B,,傷害罪
101,1,B,,傷害罪
104,1,B,,傷害罪
104,1,4,,傷害罪
104,1,B,,傷害罪
102,2,4,,傷害罪
102,1,4,,傷害罪
102,1,B,,傷害罪
104,1,4,,傷害罪
104,1,3,4,傷害罪
103,1,3,3,傷害罪
103,1,3,24,傷害罪
104,1,3,96,傷害罪
102,1,B,,傷害罪
102,1,B,,傷害罪
104,1,B,,傷害罪
104,1,B,,傷害罪
100,2,B,,傷害罪
100,1,B,,傷害罪
100,1,B,,傷害罪
100,1,B,,傷害罪
100,1,B,,傷害罪
100,1,B,,傷害罪
104,1,B,,傷害罪
101,1,B,,傷害罪
103,1,B,,傷害罪
102,1,B,,傷害罪
103,1,B,,傷害罪
103,1,B,,傷害罪
100,1,B,,傷害罪
102,1,B,,傷害罪
103,1,B,,傷害罪
104,2,B,,傷害罪
104,2,B,,傷害罪
104,2,B,,傷害罪
104,2,B,,傷害罪
103,1,B,,傷害罪
